User,Comment Date,Comment
مهسا حسین زادگان,۱۴۰۰-۱۲-۰۱,من پوستم مختلط و گندمیه و شماره 20 رو سفارش دادم الان چند ماهی هست ک دارم ازش استفاده میکنم رنگش کاملا مناسب پوستمه ولی کاور زیادی نداره و باوجود اینکه قبلش از کرم دور چشم استفاده میکنم و بعد زدن کانسیلر پودر فیکس میزنم بازم بعد از دو سه ساعت زیر چشم جمع میشه
سانای جعفری,۱۴۰۰-۱۱-۲۵,من برای استفاده روزانه میخواستم و راضی ام ازش ، نه سنگینه نه بعد یه مدت میماسه و نه چرب میشه ، من بدون زیر سازی استفاده میکنم و بیشتر اوقات فقط کانسیلر میزنم دور چشمم و خیلی خوب میمونه رو پوست ، پوشش دهیش برای کانسیلر روزانه عالیه ، ولی کاش یکم بزرگتر بود و حجمش بیشتر بود ، خیلی کمه
شادی زرین دست,۱۴۰۰-۱۰-۰۲,رنگ پوست من برنز هستش واسه همین خیلی میترسیدم رنگی که سفارش میدم با چیزی که بهم میاد فرق کنه اولین بارم هم بود که کانسیلر میگرفتم دیگه ریسک کردم و شماره ۳۰ که با توجه به تست رنگش توی گوگل سرج کردم بنظره تیره ترین رنگش بود رو سفارش دادم.. دفعه اول همینجوری زدم قبلش زیرسازی نکرده بودم و چون واسه اولین بار بود که کانسیلر میزدم خیلی توی ذوقم خورد. ولی فرداش که تستش کردم خیییلی ازش خوشم اومد.. بنظرم کاور متوسط رو به بالایی داره واسه مهمونی و دورهمیای معمولی حتی استفاده روزانه کاملا اوکیه.من زیر چشمم خیلی تیره بود ولی خوب کاور کردش تازه من با انگشتم بلند کردمش.. حتما هم قبل استفاده از این چه هر کانسیلر دیگه ای کرم دور چشم یادتون نره
مریم کنگرلو,۱۴۰۰-۰۹-۲۵,چشم منو خیلی میسوزونه نمیدونم الکل داره توش یا نه هرچی هست تا میزنم چشمم میسوزه و اشک میاد
سپیده فتاحی,۱۴۰۰-۰۹-۱۵,برای استفاده روزانه خیلی خوب و سبکه اصلا زیر چشم جمع نمیشه و پوشانندگی خیلی خوبی داره قیمتشم ک خیری خوبه
سپیده فتاحی,۱۴۰۰-۰۹-۱۵,من این کانسیلر رو تهیه کردم خیلی خوبه اصلا زیر چشم جمع نمیشه.چربی بیش از حد نداره و خیلی خوب پوشانندگی داره جتی اگه دور چشم تیره ای دارید.پیشنهاد میکنمش.
شادی توشه خواه,۱۴۰۰-۰۶-۳۰,به نظرم نسبت به قیمتش خیلی خوبه کاور خوبی هم داره
سونیا محرابی,۱۴۰۰-۰۵-۲۵,برای استفاده روزانه خوبه و سبکه خیلیم جمع نمیشه بین خطوط زیر چشم به نسبت قیمتش خوبه من راضی بودم
ش ن,۱۴۰۰-۰۵-۲۴,دفعه دومه ازش شارژ کردم.برا استفاده روزانه خیلی خوبه
پریسا باجلان,۱۴۰۰-۰۱-۱۰,تقریبا دو سالی هست که ازش استفاده میکنم ، برای استفاده روزانه عالیه ،چون ؛ خیلی سبکه و رنگش به پوستم میشینه ، کاورش طبیعیه نه زیاده نه کم .
مژگان محمدي,۱۳۹۹-۰۹-۱۷,اصلاً كاري انجام نميده هيچ كاوري نداره و خيلي هم واسه چشم هاي حساس بد و چشم و مي سوزونه مژگان محمدي
نجمه آرایش خواه,۱۳۹۹-۰۹-۱۶,نمیدونم چرا این دوستان بد گفتن ازش من وقتی نظراتشون خوندم از سفارشم پشیمون شدم ولی وقتی اومد دستم دیدم خوبه و هم پوشش خوبی داره هم خوب بلند شد برای مجلس و زمان طولانی اگر استفاده میکنید حتما پودر بیک بزنید تا خشک نشه. با توجه به قیمتش خوب بود. من که بازهم سفارش میدم البته اگر رژا لطف کنه و موجودش کنه
Negar Mghaddam,۱۳۹۹-۰۹-۱۶,کانسیلر معمولی هست کاورش کمه ولی برای آرایش روزانه خوبه به نظر من
فاطمه سیفی,۱۳۹۹-۰۶-۱۱,افتضاااااحه نخرید
سوگل جباربگ,۱۳۹۹-۰۵-۰۸,رنگ خوبی دارد ولی پوشش دهی کم و ب‌ِل‌ِند نمی‌شود
آیسا معصوم,۱۴۰۰-۰۹-۱۵,بافتش سبکه و روی پوست مرطوب خیلی سریع جذب میشه یه ته بوی خوب مرکبات داره
زکیه هدایتی,۱۴۰۰-۰۵-۲۶,لوسیون خوبیه، پارابن نداره، زود جذب میشه، اما بوشو دوست نداشتم جالب نبود و بوی ماندگاری نداره.
مینا میرزایی,۱۴۰۰-۰۹-۱۵,شامپوی ایرانی با قیمت مناسب و کارایی خیلی خوبه برای موهایی که دکلره کردم و خشک شده استفاده میکنم و راضی هستم موهارو نرم می‌کنه
منا رضائی,۱۴۰۱-۰۸-۰۲,من شماره 4 رو خریدم برای من گه پوستم روشنه مناسبه ، بین شماره 1 و 4 که رنگای روشنه این کانسیلر هستن شماره 4 به نظر میرسید سفید نچرال تری باشه که مطابق عکس بود دقیقا رنگش، تو تست اول که استفاده کردم هم راضی بودم.
منا رضائی,۱۴۰۱-۰۸-۰۲,من شماره 4 رو خریدم برای من گه پوستم روشنه مناسبه ، بین شماره 1 و 4 که رنگای روشنه این کانسیلر هستن شماره 4 به نظر میرسید سفید نچرال تری باشه که مطابق عکس بود دقیقا رنگش، تو تست اول که استفاده کردم هم راضی بودم.
رزیتا قربانى,۱۴۰۰-۰۹-۰۸,واقعا خورد توى ذوقم البته من نظراتو خوندم همه گفتن روشنه من ٤رو سفارش دادم تيره ترين حالت يعنى رسيد دستم انگار شماره يك هستش
مهدیه کرباسی,۱۴۰۰-۰۸-۰۷,سلام من شماره 3 این کانسیلر رو خریدم خیلی روشن هست به نسبت شماره 3 بودنش بهش میاد شماره یک یا دو باشه اگه پوستتون سبزه هست باید شماره 4 رو بگیرین احتمالا تیره تر باشه وگه نه خیلی خوبه راضیم ازش به نسبت قیمتش توصیه میکنم
سیده ملیکا جعفری,۱۴۰۰-۰۵-۲۴,حالت مخملیِ جذابی داره
پرستو پورصحت,۱۴۰۰-۰۵-۲۴,این مدل کانسیلرتون عالیه من ازش استفاده کردم پوشش خیلی مناسبه کاملن تبریک زیر چشم رو میپوشونه قیمتش به نسبت هم ترازاش عالیه پیشنهاد می‌کنم بقیه هم تست کنن
Kimiya Rpn,۱۴۰۰-۰۵-۲۴,بهترین کانسیلری که تاحالا دیدم نه تو چین و چروکا جمع میشه نه چربه نه خشک میکنه پوستو رنگ شماره۲عالیه سیاهی دور چشم من باهیچ کانسیلری پوشونده نمیشه و فقط طوسی میشه اما این کانسیلر کامل کاور میکنه و یکدست
اروشا افخمی,۱۳۹۹-۰۹-۱۶,نقاط قوت: کاور بالا، مناسب برای استفاده روزانه، سبک نقاط ضعف: زود خشک می‌شود و ترک میخورد.
آتنا حمیدیان,۱۳۹۹-۰۹-۱۶,براى استفاده روزانه خوبه كاور متوسطى داره و بافتش سبك هست زير چشم رو چرب نميكنه البته افزايش قيمت زيادى داشته ولى در كل ارزش خريد داره
فاطمه آذر,۱۳۹۹-۰۵-۲۴,سلام من کانسیلر نوت و کرم پودر نوت رو از سایت خرید کردم فوق العاده بود کانسیلر نوت رو پیشنهاد میکنم هم سبک هست هم پوشانندگی خوبی داره
Fateme Adine,۱۳۹۹-۰۵-۲۲,کاور بالایی نداره.حجمشم کمه.برای استفاده روزانه خوبه
رژاوه بهرامی زند,۱۳۹۹-۰۵-۰۹,یک سال که دارم از این کانسیلر میزنم،سبکه کاور خیلی بالایی نداره و برای استفاده روزانه مناسبه
فاضلی مرضیه,۱۴۰۱-۰۲-۱۰,بهترین کاپ از هم لحاظ قیمت هم کیفیت هم پشتیبانی سه ساله دارم استفاده میکنم و برای همه دوستام هم گرفتم☺️☺️
نیلوفر سادات هاشمی نژاد,۱۴۰۰-۰۹-۲۶,من این شامپو رو فک کنم ۵بار استفاده کردم ولی اصلا شوره سرم رو ذره ای کم نکرده و حتی خارش سرم که خیلییی کم بود رو بیشتر کرده
ساغر ربیعی,۱۴۰۰-۰۷-۲۸,در حدود ٢ ماهه از اين شامپو استفاده مي كنم خيلي ازش راضيم بازم تكرارش مي كنم
سمیه محمدپور,۱۴۰۱-۰۲-۲۳,این محصول عالیه، اگر قبلش در مورد قراردادن و درآوردن محصول آگاهی داشته باشیم، خیلی زود و راحت به مزایای فوق العاده استفاده از این محصول پی میبریم. اصلا دنیای قاعدگی بعد از استفاده از این کاپ عالیههههه
مریم صباغ,۱۴۰۰-۰۹-۲۱,فوق‌العاده بود با اینکه اولین بار بود استفاده میکردم و استرس داشتم دیدم عالیه و حسش نمیکردم خیلی دوستش دارم مطمئنم پشیمون نمیشید از خریدش
سوگند کاظمی,۱۴۰۰-۰۹-۱۳,بهترین انتخابی که میشه یک خانم داشته باشه خرید کاپ قاعدگی هست .داشتن این کاپ خیال هر خانمی از دوران پریودیش راحت میکنه.و دیگه نگران اذیت شدن پوست توسط نوار بهداشتی نمیشین.من توصیه میکنم حتما این محصول خفن رو بخرید و لذت ببرین.بهترین خرید عمرتون میشه.
هانی صادقی,۱۴۰۰-۰۹-۲۱,این کرم خیلی خوب و سبک هست روی پوست خیلی خوب میشینه و پوشش خیلی خوبی داره من این کرم که یک ماه پیش سفارش دادم و حدود یک ماه استفاده میکنم خیلی راضی ام و رنگش هم خیلی خوبه روی پوست و مثل کرم پودر میمونه
گلناز نادری,۱۴۰۰-۰۵-۲۴,رنگ بژ متوسط رو خریداری کردم خیلی بافت خوبی داره خیلی یکدسته رو پوست خوب می‌خوابه اصلا باهاش جوش نزدم کاور مناسب و معقولی هم داره ازش راضیم
مرجان شادافزا,۱۴۰۰-۰۵-۱۳,سلام . من این ضد آفتاب رو سفارش دادم و امروز تحویل گرفتم . و مشکلی که با این سفارش داشتم این بود که شما رنگ رو نوشتید بژ روشن و اصلا اینطور نیست و کاملا هم این رنگ سفید هست و من خودم پوستم روشنه و کاملا سفید هستم.خود کرم رنگدونه ی بژ داره وقتی باز میکنیم ولی وقتی رو صورتم زدم تقریبا عین روح شدم . این هست که افرادی که فکر میکنن یه ته رنگی داره اصلا اینطور نیست ... در رابطه با کیفیتش هم اگر ازش راضی باشم حتما در روزهای آتی مینویسیم.ولی فعلا نکته ی مثبتش پیکجش بود و بوی خاصی هم نداره خوبه . چیزی نیست که بوش بخواد اذیت کنه از این لحاظ اوکی هست .
